,,"['HEAD', 'gen']",2,['о+loc'],2
,,,,,
,,,,['об+loc'],2
,,,,,
,,,,['PREP'],1
,,,,,
,,,,"['с+gen', 'на+acc', 'на+gen']",1
,,,,,
,,,,[],1
,,,,,
,,,,['между+ins'],4
,,,,,
---,---,---,---,,
,,,,,
пожелание,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],2
,,,,,
,,"['HEAD', 'gen']",1,,
,,,,,
---,---,---,---,,
,,,,,
выступление,20,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],7,"['на+loc', 'в+loc']",1
,,,,,
,,"['poss', 'HEAD', 'gen']",1,['на+loc'],1
,,,,,
,,"['poss', 'HEAD']",3,['nom'],1
,,,,,
,,"['HEAD', 'gen']",9,['на+acc'],1
,,,,,
,,,,"['NOUN,anim,masc sing,gent']",1
,,,,,
,,,,"['nom', 'nom']",1
,,,,,
,,,,['в+loc'],4
,,,,,
,,,,[],10
,,,,,
---,---,---,---,,
,,,,,
машиностроение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
сияние,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],1
,,,,,
,,"['HEAD', 'gen']",1,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
устранение,7,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",7,[],7
,,,,,
---,---,---,---,,
,,,,,
правление,10,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['CONJ'],1
,,,,,
,,"['poss', 'HEAD']",2,[],8
,,,,,
,,"['HEAD', 'gen']",6,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
омертвение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
обморожение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
мгновение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
прослушивание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['в+loc'],1
,,,,,
---,---,---,---,,
,,,,,
просвещение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,[],2
,,,,,
---,---,---,---,,
,,,,,
проектирование,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
,,"['poss', 'HEAD']",1,[],3
,,,,,
,,"['HEAD', 'gen']",2,,
,,,,,
---,---,---,---,,
,,,,,
воплощение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],2
,,,,,
,,"['HEAD', 'gen']",1,,
,,,,,
---,---,---,---,,
,,,,,
землепользование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
продление,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,['CONJ'],1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
замедление,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
базирование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['в+loc'],1
,,,,,
---,---,---,---,,
,,,,,
стремление,9,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],9,['CONJ'],2
,,,,,
,,,,"['INFN,impf,intr']",1
,,,,,
,,,,"['INFN,perf,intr']",1
,,,,,
,,,,['к+dat'],3
,,,,,
,,,,"['INFN,perf,tran']",2
,,,,,
---,---,---,---,,
,,,,,
запрещение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
благословение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
опрыскивание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen', 'ins', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
молчание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
напряжение,3,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],3,['в+ADVB'],1
,,,,,
,,,,['на+loc'],1
,,,,,
,,,,['у+gen'],1
,,,,,
---,---,---,---,,
,,,,,
уведомление,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['о+loc'],1
,,,,,
---,---,---,---,,
,,,,,
описание,4,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen', 'gen']",1,[],4
,,,,,
,,"['HEAD', 'gen']",3,,
,,,,,
---,---,---,---,,
,,,,,
спецпредложение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['на+acc'],1
,,,,,
---,---,---,---,,
,,,,,
проникновение,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['в+acc'],2
,,,,,
,,"['HEAD', 'gen']",2,[],2
,,,,,
---,---,---,---,,
,,,,,
кредитование,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
недропользование,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['по+loc'],1
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
извлечение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen', 'gen']",1,['из+gen'],1
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
смягчение,3,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",3,['в+loc'],1
,,,,,
,,,,[],2
,,,,,
---,---,---,---,,
,,,,,
заражение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
соображение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
включение,5,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,"['в+acc', 'VERB,perf,intr neut,sing,past,indc']",1
,,,,,
,,"['HEAD', 'gen']",3,['в+loc'],1
,,,,,
,,,,[],1
,,,,,
,,,,['в+acc'],2
,,,,,
---,---,---,---,,
,,,,,
владение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,['gen (ADJ)'],1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
командование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
очарование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
образование,18,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],8,['CONJ'],5
,,,,,
,,"['poss', 'HEAD']",1,['в+loc'],1
,,,,,
,,"['HEAD', 'gen']",9,['PNCT'],1
,,,,,
,,,,[],10
,,,,,
,,,,['nom (ADJ)'],1
,,,,,
---,---,---,---,,
,,,,,
злоключение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
оборудование,10,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],5,"['для+gen', 'acc']",1
,,,,,
,,"['HEAD', 'gen', 'gen']",1,['в+loc'],1
,,,,,
,,"['poss', 'HEAD']",1,['для+gen'],1
,,,,,
,,"['HEAD', 'gen']",3,[],5
,,,,,
,,,,['PNCT'],2
,,,,,
---,---,---,---,,
,,,,,
дофинансирование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
попечение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
пробуждение,3,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",3,[],3
,,,,,
---,---,---,---,,
,,,,,
оскорбление,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,[],2
,,,,,
---,---,---,---,,
,,,,,
переселение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,['в+acc'],1
,,,,,
,,,,['из+gen'],1
,,,,,
---,---,---,---,,
,,,,,
объединение,11,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],6,['CONJ'],2
,,,,,
,,"['HEAD', 'gen']",5,['PNCT'],1
,,,,,
,,,,['nom'],3
,,,,,
,,,,[],4
,,,,,
,,,,"['с+ins', 'VERB,impf,tran masc,sing,past,indc']",1
,,,,,
---,---,---,---,,
,,,,,
утешение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['для+gen'],1
,,,,,
---,---,---,---,,
,,,,,
внесение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,['в+nom'],1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
искажение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
украшение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen', 'gen']",1,[],2
,,,,,
,,"['HEAD', 'gen']",1,,
,,,,,
---,---,---,---,,
,,,,,
торможение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
повышение,32,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['PNCT'],1
,,,,,
,,"['HEAD', 'gen']",30,['nom'],2
,,,,,
,,,,['на+gen'],1
,,,,,
,,,,['на+acc'],1
,,,,,
,,,,['CONJ'],2
,,,,,
,,,,['PRCL'],1
,,,,,
,,,,[],23
,,,,,
,,,,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
вручение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['LATN'],1
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
администрирование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
воображение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
изнасилование,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,[],2
,,,,,
---,---,---,---,,
,,,,,
функционирование,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,"['PRTS,impf,past,pssv neut,sing']",1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
купирование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
самовластие,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
проглатывание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
приложение,5,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],3,['от+gen (ADJ)'],1
,,,,,
,,"['poss', 'HEAD']",2,['nom'],1
,,,,,
,,,,[],2
,,,,,
,,,,['UNKN'],1
,,,,,
---,---,---,---,,
,,,,,
рассмотрение,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['с+ins'],1
,,,,,
,,"['HEAD', 'gen']",3,[],3
,,,,,
---,---,---,---,,
,,,,,
приведение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['в+acc'],1
,,,,,
---,---,---,---,,
,,,,,
открытие,24,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],4,"['для+loc', 'CONJ']",1
,,,,,
,,"['poss', 'HEAD']",1,['на+loc'],1
,,,,,
,,"['HEAD', 'gen']",19,['в+nom'],1
,,,,,
,,,,['CONJ'],1
,,,,,
,,,,['в+loc'],1
,,,,,
,,,,[],17
,,,,,
,,,,['dat'],2
,,,,,
---,---,---,---,,
,,,,,
поселение,3,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['nom (ADJ)'],1
,,,,,
,,"['HEAD', 'gen']",1,['на+loc'],1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
проведение,31,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['с+ins'],1
,,,,,
,,"['HEAD', 'gen']",30,['в+loc'],1
,,,,,
,,,,[],29
,,,,,
---,---,---,---,,
,,,,,
присоединение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['с+ins'],1
,,,,,
,,"['HEAD', 'gen']",1,['на+acc'],1
,,,,,
---,---,---,---,,
,,,,,
совещание,7,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],5,['по+dat'],1
,,,,,
,,"['HEAD', 'gen']",2,['у+gen'],1
,,,,,
,,,,['nom'],1
,,,,,
,,,,['в+loc'],1
,,,,,
,,,,[],2
,,,,,
,,,,['PNCT'],1
,,,,,
---,---,---,---,,
,,,,,
предприятие,32,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],18,"['nom', 'CONJ']",1
,,,,,
,,"['poss', 'HEAD']",1,"['VERB,impf,intr plur,3per,pres,indc']",2
,,,,,
,,"['HEAD', 'gen']",13,"['nom', 'nom']",1
,,,,,
,,,,['nom'],2
,,,,,
,,,,['по+dat'],3
,,,,,
,,,,"['в+loc', 'VERB,impf,tran plur,past,indc']",1
,,,,,
,,,,['CONJ'],6
,,,,,
,,,,['с+LATN'],1
,,,,,
,,,,[],14
,,,,,
,,,,"['VERB,impf,tran sing,3per,pres,indc']",1
,,,,,
---,---,---,---,,
,,,,,
ныряние,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['в+acc'],1
,,,,,
---,---,---,---,,
,,,,,
расположение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
купание,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['в+loc'],2
,,,,,
---,---,---,---,,
,,,,,
местонахождение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
построение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,[],2
,,,,,
---,---,---,---,,
,,,,,
обслуживание,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['по+dat'],1
,,,,,
,,"['HEAD', 'gen']",3,[],3
,,,,,
---,---,---,---,,
,,,,,
избрание,3,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,[],2
,,,,,
,,['HEAD'],1,['на+acc'],1
,,,,,
,,"['HEAD', 'gen']",1,,
,,,,,
---,---,---,---,,
,,,,,
перерастание,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,['в+acc'],1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
перемещение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
,,"['poss', 'HEAD']",1,['с+loc'],1
,,,,,
---,---,---,---,,
,,,,,
преобразование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
усложнение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
увлечение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,[],2
,,,,,
,,"['poss', 'HEAD', 'ins']",1,,
,,,,,
---,---,---,---,,
,,,,,
истечение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,[],2
,,,,,
---,---,---,---,,
,,,,,
проныривание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
намерение,9,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],4,"['INFN,perf,intr']",2
,,,,,
,,"['poss', 'HEAD']",2,[],3
,,,,,
,,"['HEAD', 'gen']",3,"['INFN,perf,tran']",4
,,,,,
---,---,---,---,,
,,,,,
привлечение,13,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],3,"['VERB,perf,tran neut,sing,past,indc']",1
,,,,,
,,"['HEAD', 'gen']",10,['к+dat'],1
,,,,,
,,,,['CONJ'],1
,,,,,
,,,,['LATN'],1
,,,,,
,,,,['acc'],1
,,,,,
,,,,[],8
,,,,,
---,---,---,---,,
,,,,,
размышление,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['о+loc'],2
,,,,,
---,---,---,---,,
,,,,,
горсобрание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
обновление,5,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,[],3
,,,,,
,,"['poss', 'HEAD']",1,['dat'],1
,,,,,
,,"['HEAD', 'gen']",2,"['VERB,impf,intr neut,sing,past,indc']",1
,,,,,
---,---,---,---,,
,,,,,
обеспечение,17,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",3,['CONJ'],2
,,,,,
,,"['HEAD', 'gen', 'gen']",1,['на+loc'],1
,,,,,
,,"['HEAD', 'gen']",13,[],13
,,,,,
,,,,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
инвестирование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,"['в+acc', 'ins (ADJ)']",1
,,,,,
---,---,---,---,,
,,,,,
заявление,29,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],13,['от+gen'],1
,,,,,
,,"['poss', 'HEAD']",5,['с+ins'],1
,,,,,
,,"['HEAD', 'gen']",11,['на+acc'],1
,,,,,
,,,,['после+gen'],1
,,,,,
,,,,['в+acc'],1
,,,,,
,,,,[],11
,,,,,
,,,,['по+dat'],2
,,,,,
,,,,['о+loc'],6
,,,,,
,,,,['loc'],1
,,,,,
,,,,['CONJ'],1
,,,,,
,,,,['об+loc'],1
,,,,,
,,,,"['в+loc', 'nom']",1
,,,,,
,,,,['относительно+gen'],1
,,,,,
---,---,---,---,,
,,,,,
оперирование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
расстояние,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],3,['от+gen'],1
,,,,,
,,"['HEAD', 'gen']",1,['между+ins'],1
,,,,,
,,,,[],1
,,,,,
,,,,['в+gen'],1
,,,,,
---,---,---,---,,
,,,,,
отображение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['в+PNCT'],1
,,,,,
---,---,---,---,,
,,,,,
бросание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
соблюдение,5,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",5,[],4
,,,,,
,,,,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
испытание,4,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,['перед+ins'],1
,,,,,
,,['HEAD'],1,[],3
,,,,,
,,"['poss', 'HEAD']",1,,
,,,,,
,,"['HEAD', 'gen']",1,,
,,,,,
---,---,---,---,,
,,,,,
соревнование,10,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],8,"['по+dat', 'на+acc']",1
,,,,,
,,"['HEAD', 'gen']",2,['с+ins'],1
,,,,,
,,,,['PREP'],1
,,,,,
,,,,['по+dat'],1
,,,,,
,,,,['CONJ'],3
,,,,,
,,,,['в+loc'],1
,,,,,
,,,,[],1
,,,,,
,,,,"['по+dat', 'dat']",1
,,,,,
---,---,---,---,,
,,,,,
преподавание,3,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
,,"['HEAD', 'gen']",2,['в+loc'],1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
взятие,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
пересечение,4,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,['CONJ'],1
,,,,,
,,"['HEAD', 'gen']",3,[],3
,,,,,
---,---,---,---,,
,,,,,
пристрастие,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD']",1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
звание,6,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['nom'],1
,,,,,
,,"['HEAD', 'gen', 'gen']",1,[],4
,,,,,
,,"['HEAD', 'gen']",3,['acc'],1
,,,,,
---,---,---,---,,
,,,,,
ущемление,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
лечение,3,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,[],2
,,,,,
,,"['HEAD', 'gen']",2,['PNCT'],1
,,,,,
---,---,---,---,,
,,,,,
несоблюдение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['в+loc'],1
,,,,,
---,---,---,---,,
,,,,,
направление,21,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,['nom (ADJ)'],1
,,,,,
,,['HEAD'],7,['nom'],1
,,,,,
,,"['HEAD', 'gen']",13,"['VERB,perf,intr neut,sing,past,indc']",1
,,,,,
,,,,['на+acc'],1
,,,,,
,,,,['в+dat'],1
,,,,,
,,,,['в+acc'],3
,,,,,
,,,,['в+loc'],1
,,,,,
,,,,[],11
,,,,,
,,,,['acc (ADJ)'],1
,,,,,
---,---,---,---,,
,,,,,
отражение,4,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['в+loc'],3
,,,,,
,,"['poss', 'HEAD']",1,[],1
,,,,,
,,"['HEAD', 'gen']",1,,
,,,,,
---,---,---,---,,
,,,,,
предназначение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['acc'],1
,,,,,
,,"['poss', 'HEAD']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
70-летие,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
осуждение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
уважение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
утверждение,5,модели управления,количество,адъюнкты,количество
,,,,,
,,"['poss', 'HEAD', 'ins']",1,[],4
,,,,,
,,['HEAD'],1,['во+loc'],1
,,,,,
,,"['HEAD', 'gen']",3,,
,,,,,
---,---,---,---,,
,,,,,
уточнение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
замыкание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['в+loc'],1
,,,,,
---,---,---,---,,
,,,,,
присвоение,3,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['CONJ'],1
,,,,,
,,"['HEAD', 'gen']",2,"['dat', 'dat', 'nom']",1
,,,,,
,,,,[],1
,,,,,
---,---,---,---,,
,,,,,
рисование,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,[],1
,,,,,
---,---,---,---,,
,,,,,
ужесточение,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,[],1
,,,,,
,,"['HEAD', 'gen']",1,['во+loc'],1
,,,,,
---,---,---,---,,
,,,,,
очертание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['из+gen'],1
,,,,,
---,---,---,---,,
,,,,,
покушение,5,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],5,['на+loc'],1
,,,,,
,,,,['на+acc'],4
,,,,,
---,---,---,---,,
,,,,,
отношение,84,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],44,['от+gen'],1
,,,,,
,,"['HEAD', 'gen', 'gen']",1,['с+ins'],9
,,,,,
,,"['poss', 'HEAD']",3,"['к+dat', 'PNCT', 'nom']",1
,,,,,
,,"['HEAD', 'gen']",36,['к+dat'],23
,,,,,
,,,,['с+PRCL'],1
,,,,,
,,,,['со+gen'],1
,,,,,
,,,,['в+loc'],1
,,,,,
,,,,"['с+ins', 'PNCT']",1
,,,,,
,,,,[],28
,,,,,
,,,,['между+ins'],4
,,,,,
,,,,['у+nom (ADJ)'],1
,,,,,
,,,,"['к+dat', 'dat']",1
,,,,,
,,,,['nom'],1
,,,,,
,,,,['к+loc'],1
,,,,,
,,,,['по+dat'],1
,,,,,
,,,,"['к+dat', 'В+acc']",1
,,,,,
,,,,['CONJ'],5
,,,,,
,,,,"['ко+dat', 'VERB,impf,intr sing,3per,pres,indc']",1
,,,,,
,,,,['dat'],1
,,,,,
,,,,['к+nom'],1
,,,,,
---,---,---,---,,
,,,,,
изъятие,4,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",4,['из+gen'],1
,,,,,
,,,,[],3
,,,,,
---,---,---,---,,
,,,,,
восстановление,12,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,['по+loc'],1
,,,,,
,,"['poss', 'HEAD']",1,['для+gen'],1
,,,,,
,,"['HEAD', 'gen']",10,[],8
,,,,,
,,,,['CONJ'],2
,,,,,
---,---,---,---,,
,,,,,
назначение,6,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'ins']",1,['nom'],2
,,,,,
,,['HEAD'],2,[],4
,,,,,
,,"['HEAD', 'gen']",3,,
,,,,,
---,---,---,---,,
,,,,,
созревание,1,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],1,"['VERB,impf,intr sing,3per,pres,indc']",1
,,,,,
---,---,---,---,,
,,,,,
предощущение,1,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",1,['CONJ'],1
,,,,,
---,---,---,---,,
,,,,,
отправление,2,модели управления,количество,адъюнкты,количество
,,,,,
,,['HEAD'],2,['со+ins'],2
,,,,,
---,---,---,---,,
,,,,,
выращивание,2,модели управления,количество,адъюнкты,количество
,,,,,
,,"['HEAD', 'gen']",2,[],2
,,,,,
